genes or gene models annotated to only one Plant Ontology plant embryo development stage,,,,,,
AT5G44260,,,,GRMZM2G429842,,GRMZM2G120621   
AT5G44270,,,,GRMZM2G430353,,GRMZM2G120631   
AT5G44350,,,,GRMZM2G431018,,GRMZM2G120832   
AT5G44390,,,,GRMZM2G432644,,GRMZM2G120964   
AT5G44440,,,,GRMZM2G433590,,GRMZM2G121229   
AT5G44480,,,,GRMZM2G433791,,GRMZM2G121502   
AT5G44870,,,,GRMZM2G433795,,GRMZM2G121792   
AT5G45080,,,,GRMZM2G434541,,GRMZM2G122193   
AT5G45880,,,,GRMZM2G435402,,GRMZM2G122280   
AT5G46050,,,,GRMZM2G437758,,GRMZM2G122357   
AT5G46115,,,,GRMZM2G437912,,GRMZM2G122406   
AT5G46240,,,,GRMZM2G438243,,GRMZM2G122418   
AT5G46270,,,,GRMZM2G438260,,GRMZM2G122431   
AT5G46300,,,,GRMZM2G439784,,GRMZM2G122654   
AT5G46320,,,,GRMZM2G439860,,GRMZM2G122816   
AT5G46330,,,,GRMZM2G442000,,GRMZM2G123016   
AT5G46540,,,,GRMZM2G443888,,GRMZM2G123202   
AT5G46770,,,,GRMZM2G444073,,GRMZM2G123394   
AT5G47000,,,,GRMZM2G444560,,GRMZM2G123629   
AT5G47470,,,,GRMZM2G447271,,GRMZM2G123654   
AT5G47530,,,,GRMZM2G448126,,GRMZM2G124011   
AT5G47920,,,,GRMZM2G448710,,GRMZM2G124037   
AT5G48400,,,,GRMZM2G451930,,GRMZM2G124179   
AT5G48950,,,,GRMZM2G451975,,GRMZM2G124198   
AT5G49130,,,,GRMZM2G452896,,GRMZM2G124566   
AT5G49180,,,,GRMZM2G455124,,GRMZM2G124663   
AT5G49520,,,,GRMZM2G456669,,GRMZM2G124799   
AT5G49660,,,,GRMZM2G457132,,GRMZM2G124938   
AT5G50030,,,,GRMZM2G458159,,GRMZM2G125034   
AT5G50200,,,,GRMZM2G459610,,GRMZM2G125165   
AT5G50260,,,,GRMZM2G460869,,GRMZM2G125255   
AT5G50335,,,,GRMZM2G461625,,GRMZM2G125731   
AT5G50830,,,,GRMZM2G463157,,GRMZM2G125839   
AT5G51270,,,,GRMZM2G463471,,GRMZM2G125853   
AT5G52190,,,,GRMZM2G463986,,GRMZM2G126062   
AT5G52250,,,,GRMZM2G464013,,GRMZM2G126083   
AT5G52400,,,,GRMZM2G465133,,GRMZM2G126734   
AT5G52830,,,,GRMZM2G465144,,GRMZM2G126986   
AT5G52975,,,,GRMZM2G466532,,GRMZM2G126990   
AT5G53110,,,,GRMZM2G468056,,GRMZM2G127087   
AT5G53250,,,,GRMZM2G468821,,GRMZM2G127342   
AT5G53710,,,,GRMZM2G471304,,GRMZM2G127431   
AT5G53870,,,,GRMZM2G471335,,GRMZM2G127789   
AT5G54095,,,,GRMZM2G471600,,GRMZM2G127945   
AT5G55050,,,,GRMZM2G472655,,GRMZM2G128072   
AT5G55490,,,,GRMZM2G472690,,GRMZM2G128212   
AT5G55980,,,,GRMZM2G473147,,GRMZM2G128219   
AT5G56200,,,,GRMZM2G474324,,GRMZM2G128354   
AT5G56510,,,,GRMZM2G475610,,GRMZM2G128750   
AT5G56870,,,,GRMZM2G476104,,GRMZM2G128771   
AT5G57340,,,,GRMZM2G478892,,GRMZM2G129060   
AT5G57520,,,,GRMZM2G479554,,GRMZM2G129064   
AT5G57790,,,,GRMZM2G480847,,GRMZM2G129264   
AT5G58050,,,,GRMZM2G482946,,GRMZM2G129304   
AT5G58170,,,,GRMZM2G483273,,GRMZM2G129399   
AT5G58310,,,,GRMZM2G484706,,GRMZM2G129405   
AT5G58400,,,,GRMZM2G488346,,GRMZM2G129540   
AT5G58782,,,,GRMZM2G506270,,GRMZM2G129543   
AT5G58830,,,,GRMZM2G507583,,GRMZM2G129635   
AT5G59120,,,,GRMZM2G515992,,GRMZM2G129815   
AT5G59330,,,,GRMZM2G526267,,GRMZM2G129999   
AT5G59370,,,,GRMZM2G526699,,GRMZM2G130131   
AT5G59810,,,,GRMZM2G531312,,GRMZM2G130198   
AT5G60020,,,,GRMZM2G544423,,GRMZM2G130512   
AT5G60140,,,,GRMZM2G546369,,GRMZM2G130625   
AT5G60190,,,,GRMZM2G556845,,GRMZM2G130768   
AT5G60720,,,,GRMZM2G557893,,GRMZM2G130813   
AT5G60740,,,,GRMZM2G573127,,GRMZM2G131442   
AT5G61290,,,,GRMZM2G576014,,GRMZM2G131746   
AT5G61720,,,,GRMZM2G587231,,GRMZM2G131888   
AT5G62170,,,,GRMZM2G588623,,GRMZM2G132038   
AT5G62280,,,,GRMZM2G589662,,GRMZM2G132082   
AT5G62430,,,,GRMZM2G700046,,GRMZM2G132509   
AT5G62750,,,,GRMZM2G701109,,GRMZM2G132531   
AT5G63970,,,,GRMZM2G701218,,GRMZM2G132746   
AT5G64120,,,,GRMZM2G702626,,GRMZM2G132838   
AT5G64240,,,,GRMZM2G703142,,GRMZM2G132875   
AT5G64510,,,,GRMZM2G704414,,GRMZM2G133006   
AT5G64700,,,,GRMZM5G801278,,GRMZM2G133275   
AT5G64720,,,,GRMZM5G803874,,GRMZM2G133577   
AT5G65870,,,,GRMZM5G803935,,GRMZM2G133999   
AT5G67340,,,,GRMZM5G804271,,GRMZM2G134040   
,,,,GRMZM5G805731,,GRMZM2G134192   
,,,,GRMZM5G807830,,GRMZM2G134857   
,,,,GRMZM5G808050,,GRMZM2G134998   
,,,,GRMZM5G810693,,GRMZM2G135039   
,,,,GRMZM5G811564,,GRMZM2G135182   
,,,,GRMZM5G812130,,GRMZM2G135286   
,,,,GRMZM5G812419,,GRMZM2G135294   
,,,,GRMZM5G812561,,GRMZM2G135367   
,,,,GRMZM5G813614,,GRMZM2G135381   
,,,,GRMZM5G813651,,GRMZM2G135481   
,,,,GRMZM5G814718,,GRMZM2G135536   
,,,,GRMZM5G814866,,GRMZM2G135772   
,,,,GRMZM5G816799,,GRMZM2G135783   
,,,,GRMZM5G818462,,GRMZM2G135990   
,,,,GRMZM5G818631,,GRMZM2G136194   
,,,,GRMZM5G818983,,GRMZM2G136410   
,,,,GRMZM5G820337,,GRMZM2G136525   
,,,,GRMZM5G821433,,GRMZM2G136580   
,,,,GRMZM5G821968,,GRMZM2G136663   
,,,,GRMZM5G823154,,GRMZM2G136964   
,,,,GRMZM5G823832,,GRMZM2G136970   
,,,,GRMZM5G826011,,GRMZM2G136971   
,,,,GRMZM5G826547,,GRMZM2G137046   
,,,,GRMZM5G826723,,GRMZM2G137215   
,,,,GRMZM5G827174,,GRMZM2G137341   
,,,,GRMZM5G827496,,GRMZM2G137380   
,,,,GRMZM5G833386,,GRMZM2G137399   
,,,,GRMZM5G833760,,GRMZM2G137535   
,,,,GRMZM5G834596,,GRMZM2G137551   
,,,,GRMZM5G834983,,GRMZM2G137751   
,,,,GRMZM5G835413,,GRMZM2G137861   
,,,,GRMZM5G836466,,GRMZM2G137964   
,,,,GRMZM5G837822,,GRMZM2G138097   
,,,,GRMZM5G839640,,GRMZM2G138365   
,,,,GRMZM5G840658,,GRMZM2G138396   
,,,,GRMZM5G845611,,GRMZM2G138771   
,,,,GRMZM5G845891,,GRMZM2G138916   
,,,,GRMZM5G845904,,GRMZM2G139028   
,,,,GRMZM5G847377,,GRMZM2G139082   
,,,,GRMZM5G849535,,GRMZM2G139123   
,,,,GRMZM5G849563,,GRMZM2G139324   
,,,,GRMZM5G851266,,GRMZM2G139489   
,,,,GRMZM5G851328,,GRMZM2G139813   
,,,,GRMZM5G851485,,GRMZM2G139897   
,,,,GRMZM5G851686,,GRMZM2G140041   
,,,,GRMZM5G854070,,GRMZM2G140101   
,,,,GRMZM5G854710,,GRMZM2G140293   
,,,,GRMZM5G859271,,GRMZM2G140355   
,,,,GRMZM5G860223,,GRMZM2G140674   
,,,,GRMZM5G861700,,GRMZM2G140782   
,,,,GRMZM5G863097,,GRMZM2G140878   
,,,,GRMZM5G864074,,GRMZM2G141132   
,,,,GRMZM5G864847,,GRMZM2G141252   
,,,,GRMZM5G866432,,GRMZM2G141295   
,,,,GRMZM5G868098,,GRMZM2G141383   
,,,,GRMZM5G869984,,GRMZM2G141615   
,,,,GRMZM5G869989,,GRMZM2G141638   
,,,,GRMZM5G876616,,GRMZM2G142001   
,,,,GRMZM5G878561,,GRMZM2G142048   
,,,,GRMZM5G880653,,GRMZM2G142366   
,,,,GRMZM5G881044,,GRMZM2G142685   
,,,,GRMZM5G881048,,GRMZM2G142774   
,,,,GRMZM5G881965,,GRMZM2G142912   
,,,,GRMZM5G882974,,GRMZM2G143426   
,,,,GRMZM5G883545,,GRMZM2G144044   
,,,,GRMZM5G886498,,GRMZM2G144376   
,,,,GRMZM5G890470,,GRMZM2G144630   
,,,,GRMZM5G890865,,GRMZM2G144936   
,,,,GRMZM5G891846,,GRMZM2G144988   
,,,,GRMZM5G892242,,GRMZM2G145065   
,,,,GRMZM5G893603,,GRMZM2G145242   
,,,,GRMZM5G893908,,GRMZM2G145458   
,,,,GRMZM5G897944,,GRMZM2G145632   
,,,,GRMZM5G898371,,GRMZM2G145989   
,,,,,,GRMZM2G146152   
,,,,,,GRMZM2G146422   
,,,,,,GRMZM2G146541   
,,,,,,GRMZM2G146688   
,,,,,,GRMZM2G146745   
,,,,,,GRMZM2G146809   
,,,,,,GRMZM2G146978   
,,,,,,GRMZM2G147142   
,,,,,,GRMZM2G147327   
,,,,,,GRMZM2G148022   
,,,,,,GRMZM2G148038   
,,,,,,GRMZM2G148060   
,,,,,,GRMZM2G148087   
,,,,,,GRMZM2G148133   
,,,,,,GRMZM2G148192   
,,,,,,GRMZM2G148237   
,,,,,,GRMZM2G148374   
,,,,,,GRMZM2G148375   
,,,,,,GRMZM2G148467   
,,,,,,GRMZM2G148726   
,,,,,,GRMZM2G148904   
,,,,,,GRMZM2G148930   
,,,,,,GRMZM2G149024   
,,,,,,GRMZM2G149051   
,,,,,,GRMZM2G149073   
,,,,,,GRMZM2G149079   
,,,,,,GRMZM2G149580   
,,,,,,GRMZM2G149605   
,,,,,,GRMZM2G149646   
,,,,,,GRMZM2G149683   
,,,,,,GRMZM2G149750   
,,,,,,GRMZM2G149756   
,,,,,,GRMZM2G149824   
,,,,,,GRMZM2G150474   
,,,,,,GRMZM2G150804   
,,,,,,GRMZM2G150906   
,,,,,,GRMZM2G150925   
,,,,,,GRMZM2G151225   
,,,,,,GRMZM2G151542   
,,,,,,GRMZM2G151639   
,,,,,,GRMZM2G152513   
,,,,,,GRMZM2G152591   
,,,,,,GRMZM2G153048   
,,,,,,GRMZM2G153127   
,,,,,,GRMZM2G153245   
,,,,,,GRMZM2G153456   
,,,,,,GRMZM2G153536   
,,,,,,GRMZM2G154058   
,,,,,,GRMZM2G154114   
,,,,,,GRMZM2G154209   
,,,,,,GRMZM2G154301   
,,,,,,GRMZM2G154465   
,,,,,,GRMZM2G154687   
,,,,,,GRMZM2G154823   
,,,,,,GRMZM2G154841   
,,,,,,GRMZM2G154987   
,,,,,,GRMZM2G155170   
,,,,,,GRMZM2G155203   
,,,,,,GRMZM2G155372   
,,,,,,GRMZM2G155452   
,,,,,,GRMZM2G155520   
,,,,,,GRMZM2G155583   
,,,,,,GRMZM2G155608   
,,,,,,GRMZM2G155686   
,,,,,,GRMZM2G155769   
,,,,,,GRMZM2G155816   
,,,,,,GRMZM2G156127   
,,,,,,GRMZM2G156261   
,,,,,,GRMZM2G156632   
,,,,,,GRMZM2G156737   
,,,,,,GRMZM2G157102   
,,,,,,GRMZM2G157456   
,,,,,,GRMZM2G157505   
,,,,,,GRMZM2G157524   
,,,,,,GRMZM2G158117   
,,,,,,GRMZM2G158342   
,,,,,,GRMZM2G158788   
,,,,,,GRMZM2G158839   
,,,,,,GRMZM2G159247   
,,,,,,GRMZM2G159353   
,,,,,,GRMZM2G159393   
,,,,,,GRMZM2G159402   
,,,,,,GRMZM2G159531   
,,,,,,GRMZM2G159822   
,,,,,,GRMZM2G160327   
,,,,,,GRMZM2G160358   
,,,,,,GRMZM2G160520   
,,,,,,GRMZM2G161274   
,,,,,,GRMZM2G161640   
,,,,,,GRMZM2G161827   
,,,,,,GRMZM2G161905   
,,,,,,GRMZM2G162012   
,,,,,,GRMZM2G162093   
,,,,,,GRMZM2G162216   
,,,,,,GRMZM2G162632   
,,,,,,GRMZM2G162659   
,,,,,,GRMZM2G162884   
,,,,,,GRMZM2G162937   
,,,,,,GRMZM2G162972   
,,,,,,GRMZM2G163079   
,,,,,,GRMZM2G163289   
,,,,,,GRMZM2G163304   
,,,,,,GRMZM2G163514   
,,,,,,GRMZM2G163610   
,,,,,,GRMZM2G163724   
,,,,,,GRMZM2G163830   
,,,,,,GRMZM2G164134   
,,,,,,GRMZM2G164640   
,,,,,,GRMZM2G165099   
,,,,,,GRMZM2G165170   
,,,,,,GRMZM2G165192   
,,,,,,GRMZM2G165257   
,,,,,,GRMZM2G165659   
,,,,,,GRMZM2G165726   
,,,,,,GRMZM2G165828   
,,,,,,GRMZM2G166387   
,,,,,,GRMZM2G166407   
,,,,,,GRMZM2G166413   
,,,,,,GRMZM2G166661   
,,,,,,GRMZM2G166776   
,,,,,,GRMZM2G166821   
,,,,,,GRMZM2G166857   
,,,,,,GRMZM2G166906   
,,,,,,GRMZM2G167149   
,,,,,,GRMZM2G167308   
,,,,,,GRMZM2G167338   
,,,,,,GRMZM2G167591   
,,,,,,GRMZM2G167710   
,,,,,,GRMZM2G167865   
,,,,,,GRMZM2G167870   
,,,,,,GRMZM2G167986   
,,,,,,GRMZM2G168425   
,,,,,,GRMZM2G168801   
,,,,,,GRMZM2G168917   
,,,,,,GRMZM2G169225   
,,,,,,GRMZM2G169240   
,,,,,,GRMZM2G169259   
,,,,,,GRMZM2G169261   
,,,,,,GRMZM2G169274   
,,,,,,GRMZM2G169544   
,,,,,,GRMZM2G169669   
,,,,,,GRMZM2G169822   
,,,,,,GRMZM2G169966   
,,,,,,GRMZM2G170188   
,,,,,,GRMZM2G170415   
,,,,,,GRMZM2G170455   
,,,,,,GRMZM2G170501   
,,,,,,GRMZM2G170559   
,,,,,,GRMZM2G170721   
,,,,,,GRMZM2G170766   
,,,,,,GRMZM2G170958   
,,,,,,GRMZM2G171553   
,,,,,,GRMZM2G171581   
,,,,,,GRMZM2G171830   
,,,,,,GRMZM2G172099   
,,,,,,GRMZM2G172158   
,,,,,,GRMZM2G172327   
,,,,,,GRMZM2G172695   
,,,,,,GRMZM2G173049   
,,,,,,GRMZM2G173280   
,,,,,,GRMZM2G173361   
,,,,,,GRMZM2G173377   
,,,,,,GRMZM2G173483   
,,,,,,GRMZM2G173738   
,,,,,,GRMZM2G173781   
,,,,,,GRMZM2G174128   
,,,,,,GRMZM2G174396   
,,,,,,GRMZM2G174562   
,,,,,,GRMZM2G174766   
,,,,,,GRMZM2G175205   
,,,,,,GRMZM2G175401   
,,,,,,GRMZM2G175638   
,,,,,,GRMZM2G175779   
,,,,,,GRMZM2G176050   
,,,,,,GRMZM2G176141   
,,,,,,GRMZM2G176390   
,,,,,,GRMZM2G176876   
,,,,,,GRMZM2G177016   
,,,,,,GRMZM2G177050   
,,,,,,GRMZM2G177070   
,,,,,,GRMZM2G177227   
,,,,,,GRMZM2G177244   
,,,,,,GRMZM2G177384   
,,,,,,GRMZM2G177518   
,,,,,,GRMZM2G177715   
,,,,,,GRMZM2G177755   
,,,,,,GRMZM2G177792   
,,,,,,GRMZM2G178112   
,,,,,,GRMZM2G178209   
,,,,,,GRMZM2G178229   
,,,,,,GRMZM2G178289   
,,,,,,GRMZM2G178356   
,,,,,,GRMZM2G178533   
,,,,,,GRMZM2G178795   
,,,,,,GRMZM2G178811   
,,,,,,GRMZM2G179069   
,,,,,,GRMZM2G179121   
,,,,,,GRMZM2G179143   
,,,,,,GRMZM2G179181   
,,,,,,GRMZM2G179274   
,,,,,,GRMZM2G179761   
,,,,,,GRMZM2G179984   
,,,,,,GRMZM2G180044   
,,,,,,GRMZM2G180258   
,,,,,,GRMZM2G180516   
,,,,,,GRMZM2G180559   
,,,,,,GRMZM2G180603   
,,,,,,GRMZM2G180662   
,,,,,,GRMZM2G180738   
,,,,,,GRMZM2G180775   
,,,,,,GRMZM2G180947   
,,,,,,GRMZM2G181456   
,,,,,,GRMZM2G181489   
,,,,,,GRMZM2G181540   
,,,,,,GRMZM2G181546   
,,,,,,GRMZM2G181605   
,,,,,,GRMZM2G300110   
,,,,,,GRMZM2G300111   
,,,,,,GRMZM2G300238   
,,,,,,GRMZM2G300437   
,,,,,,GRMZM2G300440   
,,,,,,GRMZM2G300471   
,,,,,,GRMZM2G300595   
,,,,,,GRMZM2G300659   
,,,,,,GRMZM2G300675   
,,,,,,GRMZM2G301614   
,,,,,,GRMZM2G301622   
,,,,,,GRMZM2G301642   
,,,,,,GRMZM2G301743   
,,,,,,GRMZM2G301797   
,,,,,,GRMZM2G301860   
,,,,,,GRMZM2G301893   
,,,,,,GRMZM2G301934   
,,,,,,GRMZM2G301939   
,,,,,,GRMZM2G302528   
,,,,,,GRMZM2G302664   
,,,,,,GRMZM2G302891   
,,,,,,GRMZM2G303728   
,,,,,,GRMZM2G305124   
,,,,,,GRMZM2G305261   
,,,,,,GRMZM2G305662   
,,,,,,GRMZM2G305999   
,,,,,,GRMZM2G306006   
,,,,,,GRMZM2G306187   
,,,,,,GRMZM2G306255   
,,,,,,GRMZM2G306351   
,,,,,,GRMZM2G306822   
,,,,,,GRMZM2G306885   
,,,,,,GRMZM2G306943   
,,,,,,GRMZM2G307244   
,,,,,,GRMZM2G307277   
,,,,,,GRMZM2G307434   
,,,,,,GRMZM2G307610   
,,,,,,GRMZM2G307899   
,,,,,,GRMZM2G308457   
,,,,,,GRMZM2G308595   
,,,,,,GRMZM2G308683   
,,,,,,GRMZM2G308752   
,,,,,,GRMZM2G309022   
,,,,,,GRMZM2G309048   
,,,,,,GRMZM2G309067   
,,,,,,GRMZM2G309109   
,,,,,,GRMZM2G309126   
,,,,,,GRMZM2G309295   
,,,,,,GRMZM2G309380   
,,,,,,GRMZM2G309393   
,,,,,,GRMZM2G309458   
,,,,,,GRMZM2G309594   
,,,,,,GRMZM2G310098   
,,,,,,GRMZM2G310400   
,,,,,,GRMZM2G310591   
,,,,,,GRMZM2G310899   
,,,,,,GRMZM2G310903   
,,,,,,GRMZM2G311024   
,,,,,,GRMZM2G311087   
,,,,,,GRMZM2G311187   
,,,,,,GRMZM2G311347   
,,,,,,GRMZM2G311500   
,,,,,,GRMZM2G312061   
,,,,,,GRMZM2G312069   
,,,,,,GRMZM2G312091   
,,,,,,GRMZM2G312274   
,,,,,,GRMZM2G312281   
,,,,,,GRMZM2G313326   
,,,,,,GRMZM2G313743   
,,,,,,GRMZM2G314064   
,,,,,,GRMZM2G314339   
,,,,,,GRMZM2G315509   
,,,,,,GRMZM2G316148   
,,,,,,GRMZM2G316150   
,,,,,,GRMZM2G316620   
,,,,,,GRMZM2G316805   
,,,,,,GRMZM2G316925   
,,,,,,GRMZM2G316930   
,,,,,,GRMZM2G317406   
,,,,,,GRMZM2G317614   
,,,,,,GRMZM2G317979   
,,,,,,GRMZM2G318033   
,,,,,,GRMZM2G318121   
,,,,,,GRMZM2G318220   
,,,,,,GRMZM2G318464   
,,,,,,GRMZM2G318592   
,,,,,,GRMZM2G318689   
,,,,,,GRMZM2G319335   
,,,,,,GRMZM2G319435   
,,,,,,GRMZM2G319786   
,,,,,,GRMZM2G320474   
,,,,,,GRMZM2G321072   
,,,,,,GRMZM2G321345   
,,,,,,GRMZM2G321352   
,,,,,,GRMZM2G322277   
,,,,,,GRMZM2G322279   
,,,,,,GRMZM2G322490   
,,,,,,GRMZM2G322919   
,,,,,,GRMZM2G322950   
,,,,,,GRMZM2G322952   
,,,,,,GRMZM2G323662   
,,,,,,GRMZM2G323789   
,,,,,,GRMZM2G324181   
,,,,,,GRMZM2G324210   
,,,,,,GRMZM2G324221   
,,,,,,GRMZM2G324231   
,,,,,,GRMZM2G324254   
,,,,,,GRMZM2G324869   
,,,,,,GRMZM2G325038   
,,,,,,GRMZM2G326032   
,,,,,,GRMZM2G326307   
,,,,,,GRMZM2G326369   
,,,,,,GRMZM2G326825   
,,,,,,GRMZM2G327605   
,,,,,,GRMZM2G327855   
,,,,,,GRMZM2G328254   
,,,,,,GRMZM2G328277   
,,,,,,GRMZM2G328608   
,,,,,,GRMZM2G328692   
,,,,,,GRMZM2G328725   
,,,,,,GRMZM2G329215   
,,,,,,GRMZM2G329710   
,,,,,,GRMZM2G329957   
,,,,,,GRMZM2G330286   
,,,,,,GRMZM2G330684   
,,,,,,GRMZM2G331283   
,,,,,,GRMZM2G331566   
,,,,,,GRMZM2G331701   
,,,,,,GRMZM2G331741   
,,,,,,GRMZM2G331764   
,,,,,,GRMZM2G332349   
,,,,,,GRMZM2G332886   
,,,,,,GRMZM2G332904   
,,,,,,GRMZM2G333042   
,,,,,,GRMZM2G334319   
,,,,,,GRMZM2G334658   
,,,,,,GRMZM2G335359   
,,,,,,GRMZM2G335589   
,,,,,,GRMZM2G336557   
,,,,,,GRMZM2G336761   
,,,,,,GRMZM2G336849   
,,,,,,GRMZM2G337387   
,,,,,,GRMZM2G337402   
,,,,,,GRMZM2G337766   
,,,,,,GRMZM2G337894   
,,,,,,GRMZM2G338167   
,,,,,,GRMZM2G338187   
,,,,,,GRMZM2G338214   
,,,,,,GRMZM2G338327   
,,,,,,GRMZM2G338441   
,,,,,,GRMZM2G338986   
,,,,,,GRMZM2G339344   
,,,,,,GRMZM2G339597   
,,,,,,GRMZM2G339699   
,,,,,,GRMZM2G339708   
,,,,,,GRMZM2G340076   
,,,,,,GRMZM2G340282   
,,,,,,GRMZM2G340325   
,,,,,,GRMZM2G340403   
,,,,,,GRMZM2G340458   
,,,,,,GRMZM2G340467   
,,,,,,GRMZM2G340618   
,,,,,,GRMZM2G341334   
,,,,,,GRMZM2G341532   
,,,,,,GRMZM2G342351   
,,,,,,GRMZM2G342426   
,,,,,,GRMZM2G342653   
,,,,,,GRMZM2G342807   
,,,,,,GRMZM2G342907   
,,,,,,GRMZM2G342940   
,,,,,,GRMZM2G343149   
,,,,,,GRMZM2G343191   
,,,,,,GRMZM2G343972   
,,,,,,GRMZM2G344123   
,,,,,,GRMZM2G344630   
,,,,,,GRMZM2G344669   
,,,,,,GRMZM2G344936   
,,,,,,GRMZM2G344955   
,,,,,,GRMZM2G345493   
,,,,,,GRMZM2G345660   
,,,,,,GRMZM2G345771   
,,,,,,GRMZM2G346449   
,,,,,,GRMZM2G346513   
,,,,,,GRMZM2G346634   
,,,,,,GRMZM2G346682   
,,,,,,GRMZM2G347075   
,,,,,,GRMZM2G347323   
,,,,,,GRMZM2G347766   
,,,,,,GRMZM2G347994   
,,,,,,GRMZM2G348186   
,,,,,,GRMZM2G348408   
,,,,,,GRMZM2G348836   
,,,,,,GRMZM2G349410   
,,,,,,GRMZM2G349635   
,,,,,,GRMZM2G349638   
,,,,,,GRMZM2G349709   
,,,,,,GRMZM2G350256   
,,,,,,GRMZM2G350734   
,,,,,,GRMZM2G350773   
,,,,,,GRMZM2G350819   
,,,,,,GRMZM2G350955   
,,,,,,GRMZM2G350979   
,,,,,,GRMZM2G351047   
,,,,,,GRMZM2G351239   
,,,,,,GRMZM2G351363   
,,,,,,GRMZM2G352194   
,,,,,,GRMZM2G352201   
,,,,,,GRMZM2G352676   
,,,,,,GRMZM2G352858   
,,,,,,GRMZM2G352915   
,,,,,,GRMZM2G353250   
,,,,,,GRMZM2G353266   
,,,,,,GRMZM2G353729   
,,,,,,GRMZM2G353788   
,,,,,,GRMZM2G353937   
,,,,,,GRMZM2G354072   
,,,,,,GRMZM2G354093   
,,,,,,GRMZM2G355027   
,,,,,,GRMZM2G355752   
,,,,,,GRMZM2G356282   
,,,,,,GRMZM2G356439   
,,,,,,GRMZM2G356935   
,,,,,,GRMZM2G357026   
,,,,,,GRMZM2G357062   
,,,,,,GRMZM2G357093   
,,,,,,GRMZM2G357601   
,,,,,,GRMZM2G357807   
,,,,,,GRMZM2G357834   
,,,,,,GRMZM2G357900   
,,,,,,GRMZM2G358145   
,,,,,,GRMZM2G358153   
,,,,,,GRMZM2G358386   
,,,,,,GRMZM2G358391   
,,,,,,GRMZM2G358632   
,,,,,,GRMZM2G358717   
,,,,,,GRMZM2G359127   
,,,,,,GRMZM2G359272   
,,,,,,GRMZM2G359298   
,,,,,,GRMZM2G359581   
,,,,,,GRMZM2G359779   
,,,,,,GRMZM2G360725   
,,,,,,GRMZM2G361046   
,,,,,,GRMZM2G361210   
,,,,,,GRMZM2G361423   
,,,,,,GRMZM2G361718   
,,,,,,GRMZM2G361855   
,,,,,,GRMZM2G362303   
,,,,,,GRMZM2G362498   
,,,,,,GRMZM2G362823   
,,,,,,GRMZM2G363454   
,,,,,,GRMZM2G363537   
,,,,,,GRMZM2G363540   
,,,,,,GRMZM2G363878   
,,,,,,GRMZM2G363913   
,,,,,,GRMZM2G364637   
,,,,,,GRMZM2G365475   
,,,,,,GRMZM2G365664   
,,,,,,GRMZM2G366130   
,,,,,,GRMZM2G366255   
,,,,,,GRMZM2G366264   
,,,,,,GRMZM2G366411   
,,,,,,GRMZM2G366434   
,,,,,,GRMZM2G366559   
,,,,,,GRMZM2G367270   
,,,,,,GRMZM2G367480   
,,,,,,GRMZM2G367780   
,,,,,,GRMZM2G367813   
,,,,,,GRMZM2G367998   
,,,,,,GRMZM2G368328   
,,,,,,GRMZM2G368464   
,,,,,,GRMZM2G368560   
,,,,,,GRMZM2G368658   
,,,,,,GRMZM2G368993   
,,,,,,GRMZM2G369043   
,,,,,,GRMZM2G369266   
,,,,,,GRMZM2G369277   
,,,,,,GRMZM2G369284   
,,,,,,GRMZM2G369391   
,,,,,,GRMZM2G369396   
,,,,,,GRMZM2G369469   
,,,,,,GRMZM2G369472   
,,,,,,GRMZM2G369693   
,,,,,,GRMZM2G369991   
,,,,,,GRMZM2G370083   
,,,,,,GRMZM2G370189   
,,,,,,GRMZM2G370455   
,,,,,,GRMZM2G370529   
,,,,,,GRMZM2G370572   
,,,,,,GRMZM2G370988   
,,,,,,GRMZM2G371375   
,,,,,,GRMZM2G371386   
,,,,,,GRMZM2G372081   
,,,,,,GRMZM2G372171   
,,,,,,GRMZM2G372180   
,,,,,,GRMZM2G372448   
,,,,,,GRMZM2G372812   
,,,,,,GRMZM2G372941   
,,,,,,GRMZM2G373329   
,,,,,,GRMZM2G373536   
,,,,,,GRMZM2G373779   
,,,,,,GRMZM2G373883   
,,,,,,GRMZM2G373936   
